note_id,content
5146204049245978,#金建希被曝曾说想开枪打死李在明# 【金建希被曝在尹锡悦被捕后，责备警卫人员“带枪有什么用”，还想打死李在明】#金建希被曝责备警卫没开枪阻止逮捕# 据韩联社3月19日报道，据传，韩国警方掌握了总统尹锡悦的夫人金建希女士在尹锡悦被逮捕后提及使用枪支并责备总统警卫处的相关情况。  据警方和检方 ...全文
5146339274655256,#韩国国会通过金建希常设特检案#【韩国国会通过“金建希常设特检案”】当地时间20日，韩国国会举行全体会议，以179票赞成、85票反对的结果，通过了关于尹锡悦夫人的“金建希常设特检案”。  常设特检案将金建希操纵德意志汽车公司股价、收受名牌包、介入第8届地方选举和第22届国会选举、第20届大选舞弊 ...全文
5146324950586127,#韩国将对中国团体游客免签#笑死，是想我们去汉城被尹锡悦的粉丝揍吗？小韩弟国真应该好好读读朝鲜王宣祖的书，要当孝子，不要学日本当逆子啊 
5146303404966911,#尹锡悦就其支持者自焚事件发声#【#韩国再次发生尹锡悦支持者自焚事件#，尹锡悦发声：非常心痛】据韩联社、韩国YTN电视台等韩媒报道，本月7日，一名70多岁男子在首尔一座建筑物屋顶上指责韩国在野党和宪法法院后，撒下印有支持尹锡悦的传单并自焚，最终在医院接受治疗期间身亡。尹锡悦20日就此事向其家 ...全文
5145963569615383,【#李在明穿防弹衣呼吁弹劾尹锡悦#】#有情报显示有人密谋暗杀李在明# 3月19日，韩国首尔，李在明在光化门前举行共同民主党最高委员会会议呼吁弹劾尹锡悦。提及美国将韩国列为敏感国家，他表示必须尽快消除国际社会对韩国的不信任。李在明还指责韩国代总统崔相穆失职。报道称李在明当天穿防弹背心参加会 ...全文
5146316025106413,宪法法院在下周一要先宣告对韩德洙的弹劾案结果，啥时弹劾尹锡悦？宪法大法官们到底要哪样呢？是在等李在明二审的结果后再见机行事吗？共民越来越焦虑，反弹派越来越得意。我觉得得意尚早，尹锡悦不被弹劾韩国没希望。 就这么个乱局，政府要对中国人免签了。虽然是暂时的权宜之策，但也够打脸极右反中 ...全文
5146308152919604,【#韩女议员呼吁弹劾尹锡悦被砸鸡蛋#】3月20日，韩国最大在野党共同民主党举行记者会呼吁弹劾尹锡悦时，一议员遭鸡蛋袭击。约10名共同民主党院内副代表团议员高喊“立即弹劾尹锡悦”等口号，还要求解散“叛乱余党”，即韩国执政党国民力量党。期间有疑似尹锡悦支持者投掷2枚生鸡蛋，其中1枚砸中议员白 ...全文
5146005289045033,个人非常喜欢的一个吃瓜博主，说的一些瓜基本能甩出对应材料，比较少空口白话 我个人有些内容懒得一一去扒的时候会看这个博主的内容开撕金秀贤的【横竖研究所】竟是尹锡悦最爱的自媒体频道？深度解读韩国政坛左右派在韩娱圈的博弈 
5146270034821743,尹锡悦被拘，夫人怒了：“真想开枪打死李在明” 鬼谷子兔爷的微博视频 
5146379786388325,尹锡悦案迟迟不宣判，法院收到200万份请愿书，他到底会否下台？ 照理说事的微博视频 
5146378033695685,#韩国女议员呼吁弹劾尹锡悦时被砸鸡蛋#【韩国一女议员呼吁弹劾尹锡悦时被砸鸡蛋 怒问：“是谁扔的！”】据韩媒报道，3月20日，韩国最大在野党共同民主党举行记者会呼吁弹劾尹锡悦时，有疑似尹锡悦支持者投掷2枚生鸡蛋，其中1枚砸中议员白惠莲的额头。白惠莲生气大喊：“是谁扔的？必须抓住他！”  ...全文
5146366881303020,#金赛纶家人边取证边等金秀贤回应#金赛纶家人的采访视频，那7亿韩元是猎犬电视剧的赔偿，其它的金赛纶已经努力还清了。这部电视剧金赛纶拍到只剩最后三集，之后正常上映且没有删掉金赛纶出演的任何部分，金赛纶也没听说过欠这笔钱。金秀贤公司催账用的是韩国数一数二的律所，尹锡悦之前那家，给了一年 ...全文
5146285363695382,周一上午，北京时间9点，弹劾总理案宣判。  消息人士：本周不会发布总统尹锡悦弹劾案的宣判公告（也就是说，不是下周一或者周二宣判）   1. 國會彈劾程序是否合法。韓德洙擔任代總統時唄罷免。彈劾總統需要國會2/3議員贊成才可以，彈劾總理只需要國會1/2以上醫院贊成即可。這次彈劾韓德洙，國會 ...全文
5146228710970650,【#尹锡悦支持者向在野党议员怒砸鸡蛋#】3月20日，韩国最大在野党——共同民主党议员们在首尔宪法法院前召开记者会，敦促尽快宣判尹锡悦弹劾案。其间，一名疑似尹锡悦的支持者向现场投掷鸡蛋，砸中一名议员脸部，而后她脸上挂着残留的蛋液继续面对媒体。  共同民主党国会政策首席副代表金容民（音）表 ...全文
5146264886839747,尹锡悦弹劾案宣判或将推迟到下周……李在明：应迅速罢免，结束混乱局面 : 韩民族日报  网页链接 由于宪法法院对总统尹锡悦弹劾案的宣判比预期延迟，敦促迅速宣判的共同民主党对宪法法院施压力度也随之加大。截至19日宪法法院仍未公布宣判日期，有观点认为是否罢免尹锡悦的决定可能会推迟到 ...全文
5146252711037748,#警卫没有开枪保护尹锡悦惹怒金建希# #尹锡悦弹劾案迟迟未公布宣判日期#【尹锡悦被拘，夫人怒了：“真想开枪打死李在明”】据韩媒报道，韩国检警19日称，韩国总统尹锡悦被拘留后，其夫人金建希曾斥责总统警卫处工作人员在阻止尹锡悦被拘留时未使用枪支。  警察厅特别侦查组17日提请检方对总统警卫处处 ...全文
5146247166431184,【#韩各界提交尹锡悦弹劾案请愿书超200万份#】 据韩联社援引法律界消息，从尹锡悦弹劾案辩论结束的2月25日至今，政界、学界和民间组织向宪法法院提交的该案相关请愿书超过200万份。其中包括执政党国民力量方面两次提交请愿书，呼吁宪法法院驳回尹锡悦弹劾案。最大在野党共同民主党方面11日发送联名信和 ...全文
5146236043919736,#金建希被曝曾说想开枪打死李在明# 【金建希被曝在尹锡悦被捕后，责备警卫人员“带枪有什么用”，还想打死李在明】#金建希被曝责备警卫没开枪阻止逮捕#   据称，金女士在今年1月15日针对尹总统的第二次逮捕令执行后，对警卫处职员表示：“带着枪有什么用？不就是为了阻止这种事才带着枪的吗？” ...全文
5146206062248434,#韩国高度戒备等待尹锡悦弹劾案宣判日#【部署2万警力！韩国高度戒备等待尹锡悦弹劾案“宣判日”】综合韩联社、韩国《京乡新闻》等韩媒19日的报道，韩国警方将于尹锡悦弹劾案宣判当天在全国主要城市部署338支机动队，共2万余名警员，其中210支机动队的1.4万人将被部署在首尔市中心区域。因宪法法院迟迟 ...全文
5146230322892958,《尹锡悦弹劾案迟迟不宣判，与代总统息息相关，为啥不弹劾崔相穆？》韩国宪法法院迟迟不宣判尹锡悦弹劾案，不知是否在等待崔相穆任命马恩赫。如果尹锡悦被成功弹劾，崔相穆还不能被成功弹劾吗？网页链接 
5146207467604042,尹锡悦宣判，韩国如临大敌！！！  韩国警方将于尹锡悦弹劾案宣判当天在全国主要城市部署338支机动队，共2万余名警员，其中210支机动队的1.4万人将被部署在首尔市中心区域。  在弹劾案宣判当天，法院附近的安国地铁站将实施封站。周边的光化门站和景福宫站等地铁站可能将根据具体情况实施跳站运行。韩国 ...全文
5145953824936367,#韩检方起诉强闯中国驻韩使馆男子#  【韩媒：企图强闯中国驻韩国大使馆男子被逮捕起诉】据韩联社援引韩国法律界19日消息，日前身穿漫威电影人物“美国队长”服装企图强闯中国驻韩国大使馆和警察署的40多岁男子安某已被逮捕起诉。  报道称，首尔中央地方检察厅刑事二部17日以涉嫌非法入侵建筑物未遂、损 ...全文
5146214501712448,韩国检方搜查首尔市长吴世勋办公室及住宅  当地时间20日，韩国检方就政治掮客明泰均相关嫌疑对首尔市长吴世勋的办公室及住宅展开扣押搜查。  2月27日，韩国国会在占据多数议席的共同民主党主导下通过相关法案，要求任命特别检察官调查尹锡悦夫妇和政治掮客明泰均涉嫌介入韩国国会议员选举的内幕。一段 ...全文
5146204967798861,【传韩第一夫人斥警卫处阻止尹锡悦被拘时未用枪】据韩国检警19日消息，总统尹锡悦1月被拘留后，其夫人金建希斥责总统警卫处工作人员在阻止尹锡悦被拘留时未使用枪支。网页链接 #韩国时局# 
5146203071711266,尹锡悦弹劾案迟迟不宣判，与代总统息息相关，为啥不弹劾崔相穆？ - 作者：毛开云，网页链接 （想看更多？下载 @知乎 App：知乎 ） 
5146030085514383,韩国最大在野党党首#李在明穿防弹衣呼吁弹劾尹锡悦# 观察者网的微博视频 
5146000595355950,#破解统一难题# 美国弃台是必然的，但不代表中国所受的损失就会比较小，从更宽广的视野看，解决台湾问题是一场“中国 vs 美国富人阶级”的斗争。 “台独纳粹化”，大陆该怎么办？ 
5146023794574697,韩国通过了《金建希常设特检案》，全称是《为查明尹锡悦总统配偶金建希操纵股价事件等真相的特别检察官调查要求案》。 
5146044799123974,#曝金赛纶在海外结婚# 李镇浩今日曝光一段录音，今晚横竖研究所暂停在直播中爆料金赛纶相关，还特意做了中英韩日四国语言的说明，强调不是频道偃旗息鼓而是要跟进更重要的尹锡悦弹劾审判新闻。是金赛纶与新经纪公司经纪人的对话，录音中金赛纶承认自己2025年1月8号在美国结婚。 
5145826570011717,#李在明遭暗杀威胁#【局势紧张，#韩警方对李在明贴身保护#】据韩国《中央日报》18日报道，韩国宪法法院计划在本月20日或21日对总统尹锡悦弹劾案进行判决，预计最迟在19日公布宣判日期。而随着尹锡悦弹劾案宣判日期在即，韩国的气氛也愈发紧张。  韩联社称，据韩国警方人士透露，警方已从18日下午开始对 ...全文
5146030854380529,【对尹锡悦的弹劾审理宣判一拖再拖，韩国执政党内部洋溢着一种弹劾可能被驳回的乐观气氛。】3月19日，综合韩联社等多家韩媒报道——鉴于韩国宪法法院截至当日并没有在下班前的下午6点之前公布弹劾审判的宣判日，意味着实际上宣布决定的时间将推迟到本月23日的下周以后。因为据有关说法，如果要在21日宣 ...全文
5146021505795797,尹锡悦挽救了东亚！韩国的紧急戒严令令，挽救了东亚和平！现在，迎来了发展的契机！  18日，中日韩分别宣布，将于3月22日在东京举行三国外长会谈的消息。  届时，将商讨在经济、人文交流、少子化对策等方面加强合作。  日本外相岩屋毅，还在记者会上透露，22日除了举行中日、日韩双边会谈外，还将举行 ...全文
5146020675061347,【极右翼“魔教”为何能“夺舍”韩国重要政治人物？】常洛闻：韩国基督教人口超过30%，一度有非官方统计称超过50%。加上前文讲到，韩国出于对言论自由保护，而对宗教集会、传播管制宽松的社会背景，导致宗教已经成为极端政治团体的庇护，而且随着韩国经济、社会、民生下行，社会怨气加重，宗教外衣掩盖 ...全文
5145499145865775,尹锡悦粉丝指责中国渗透韩国，然后举起了美国国旗。。。。 
5145952713181698,#企图强闯我驻韩使馆男子被逮捕起诉# 【韩媒：企图强闯中国驻韩国大使馆男子被逮捕起诉】据韩联社援引韩国法律界19日消息，日前身穿漫威电影人物“美国队长”服装企图强闯中国驻韩国大使馆和警察署的40多岁男子安某已被逮捕起诉。  报道称，首尔中央地方检察厅刑事二部17日以涉嫌非法入侵建筑物未遂、 ...全文
5145988659155047,【韩宪院未通告#尹锡悦弹劾案#宣判日 判决或推至下周】#韩国时局#韩国宪法裁判所（宪法法院）19日未公布总统尹锡悦弹劾案的宣判日期，因此该案宣判可能推延至下周。网页链接 
5145896854226201,#尹锡悦弹劾案宣判日警方将发甲级紧急令#【韩警方将在尹锡悦弹劾案宣判日向全国发布“甲级紧急令”】据韩联社等韩国媒体19日报道，韩国警方将于尹锡悦弹劾案宣判当天在全国部署338支机动队，共2万余名警员，其中1.4万人将被部署在首尔市中心区域。  报道说，韩国警方还将在尹锡悦弹劾案宣判当天面向全 ...全文
5145924234906259,开撕金秀贤的「横竖研究所」竟是尹锡悦最爱的自媒体频道？深度解读韩国政坛左右派在韩娱圈的博弈。  cr：bilibili 马鸽Jo  #金秀贤##尹锡悦##横竖研究所##金秀贤迪士尼新剧片酬144亿##韩网友说金秀贤太温柔了# _清香集的微博视频  
5145916325236262,【#李在明现身光华门敦促审判尹锡悦# 】韩国最大在野党共同民主党党首李在明19日在光化门召开现场会议，敦促宪法法院尽快对尹锡悦总统的弹劾案做出判决。他强调：“要想证明韩国仍是一个健全的国家，必须尽快消除国际社会的不信任。” 李在明还批评韩国在国际上的影响力下降，指出美国国防部长皮特·黑 ...全文
5145915871727053,【企图强闯中国驻韩使馆男子被逮捕起诉】#韩国时局# 据韩国法律界19日消息，日前身穿漫威电影人物“美国队长”队服试图强闯中国驻韩大使馆和警察署的总统尹锡悦支持者安某被逮捕起诉..网页链接 
5145895299191371,#尹锡悦案宣判日韩部署2万余名警员#【#尹锡悦案宣判日警方部署338支机动队# 】据韩联社等韩国媒体19日报道，韩国警方将于尹锡悦弹劾案宣判当天在全国部署338支机动队，共2万余名警员，其中1.4万人将被部署在首尔市中心区域。　　  报道说，韩国警方还将在尹锡悦弹劾案宣判当天面向全国发布“甲级紧急令 ...全文
5145628296350510,【韩检方提请法院批捕两名总统警卫处高干】#韩国时局# 韩国检方18日提请法院批捕涉嫌阻碍执行拘留总统尹锡悦的总统警卫处次长金成勋（音译，下同）和警卫本部长李光雨..网页链接 
5145618437116173,#量化对冲基金#韩国代理总统崔相穆：呼吁公民接纳并尊重即将作出的关于被弹劾总统尹锡悦的宪法法院裁决。 韩国代理总统崔相穆：下令采取彻底措施以控制房地产价格。 传谷歌拟逾300亿美元收购资讯安全公司Wiz 3月18日讯，路透援引知情人士报道，科技巨擘谷歌母公司Alphabet(GOOG.O)正就收购以色列资讯安 ...全文
5145587008671047,##新星闪光计划##微博新知##透过财经看世界##热搜知识局# 韩国的政局之所以这么混乱，除了跟他们内部的，比如左翼右翼有关系，也跟韩美关系是有关系的 靳卫萍老师的微博视频 
5145580796379339,评论区洗地的粉丝包括哎一股皮下睁眼看世界别看到哥哥锤得不动弹了就拿横竖研究所和韩国zz说事，支持横竖锤ltp等于支持尹锡悦这种论调说出来给别人扣帽子真是有够无耻，还以为现在的网民是以前那样一句优衣库不用新疆棉就会被轻易煽动的吗反ltp无论在哪个国家都是正确的选择...全文
5145530683886759,这么一说，晓马科斯此举跟尹锡悦的戒严令有得一比。
5145338541249473,#尹锡悦弹劾案本周宣判#尹锡悦，宣判时间预计为20日或21日，终于要大结局了。 
5145509514709733,3月18日，星期二，二月十九！  在这里，60秒读懂世界！  1、浙江：建立实施生育补贴制度，鼓励有条件的地方发结婚消费券；  2、2024年全球风机排名出炉：中国企业包揽前四，金风再登顶；  3、经合组织下调今明两年全球经济增长预期；  4、菲律宾参议院将调查杜特尔特被拘留一事；  5、台当局“台北联络 ...全文
5145497321605504,韩外交部：美国因研究所安全问题将韩国列为敏感国家，并非外交政策问题 : 韩民族日报 网页链接 韩国政府于17日就美国能源部将韩国列入“敏感国家及其他指定国家名单”一事表示，经与美方确认，此举出于对能源部下属研究机构安全管理问题的考量，并非外交政策方面的问题。  韩国外交部发言 ...全文
5145274508382641,在美国能源部将韩国列入“敏感国家”名单后，韩国代理总统崔相穆17日呼吁避免对与美国的科技和能源合作造成任何负面影响。报道称，美国能源部没有解释为什么韩国被列入名单，但该部门发言人表示，韩国在科技领域双边合作上未面临新的限制。 根据韩国财政部转发的声明，崔相穆呼吁韩国各机构积极促进与 ...全文
5145474428308486,#尹锡悦弹劾案本周宣判#的相关内容，来智搜看看！ #AI兴趣创作计划##AI创造营##微博智搜热点创作大赛#  韩国总统尹锡悦的弹劾案自2024年12月14日由国会提交至宪法法院以来，已历经数月审理，刷新了韩国总统弹劾案审理时长的历史纪录。本周（2025年3月20日或21日），宪法法院预计将对此案作出最终裁决， ...全文
5145622325499331,韩国检方对妨碍对尹锡悦执行逮捕令的总统警卫处次长金成勋和警卫本部长李光宇申请了拘捕令。  金建希刚刚和尹锡悦团聚，又要失去金成勋了。 
5137900150984055,【韩国总统夫人金建希的淑明女大论文被坐实抄袭，或将被取消学位】  韩国淑明女子大学民主同门会方面今日表示：“虽然在收到学校方面的抄袭率等信息前，不想决定是否提出异议申请。但即使要求进行追加说明，校方也没有答复”，“所以为了尽快进入下一阶段，决定不提出异议申请。”  虽然民主同门会的异 ...全文
5137977439162759,#微博新知# 最终审判时间越来越近，尹锡悦在紧要关头遭韩德洙背刺。韩国政坛已乱成一锅粥，右翼势力妄图逼中国买单。 吴学兰的微博视频 
5138020837623426,【视频】决定韩国总统尹锡悦政治命运的弹劾案今天在宪法法院进行最后一场辩论，预计法院将在3月中旬宣布判决。 网页链接  #8worldnews##8视界新闻网# 
5137997322523134,#尹锡悦代理律师播放李在明翻墙视频#【尹锡悦弹劾案最终辩论！律师称应参考特朗普此前所享豁免权】#尹锡悦律师援引特朗普享豁免权裁定#2月25日，南都记者获悉，韩国宪法法院尹锡悦弹劾案庭审第十一场公开辩论开始进行。这是此次弹劾案的最后一次辩论，截至当地时间15时30分左右，本应出席的尹锡悦尚未 ...全文
5137968753018962,【2025年2月25日#韩联社要闻简报#】▲韩国一高速公路在建桥梁坍塌致4死6伤▲韩国央行下调基准利率0.25个百分点至2.75%▲尹锡悦弹劾案庭审最后一场辩论开始▲韩国2023年工薪岗位收入仅增2.7%..网页链接 
5137965372408867,【#尹锡悦离开拘留所参加辩论#】当地时间25日，被拘留的韩国总统尹锡悦从首尔拘留所出发前往韩国宪法法院，准备出席弹劾案庭审第十一场公开辩论做最终陈述。  当地时间25日14时，韩国宪法法院尹锡悦弹劾案庭审第十一场公开辩论开始进行。按照安排，当天首先对证据进行调查，之后国会和尹锡悦方将展开综 ...全文
5137953736885329,【 #尹锡悦弹劾案举行最后一场辩论# 】韩国总统尹锡悦弹劾案庭审的第11场、即最后一场辩论25日下午在韩国宪法法院举行。下午2时辩论开始时，尹锡悦尚未离开关押地首尔拘留所。根据安排，法庭当天首先进行证据调查和双方代理人团各两个小时的最后辩论，然后听取国会弹劾委员团团长郑清来和尹锡悦本人的 ...全文
5137951778149675,#韩国一高速桥梁倒塌4死6伤#【#韩国消防称2名中国工人遇难#2025年2月23日，韩国庆尚北道一座高速桥梁发生倒塌，造成4死6伤。  事件详情  ● 桥梁信息 该桥梁位于韩国庆尚北道，建成于1979年，是连接大邱市和庆州市的重要交通枢纽，全长约1.5公里，宽约25米。  ● 事件经过 23日凌晨，一辆载有10人的面 ...全文
5137905675141314,【#韩国总统尹锡悦弹劾案最终庭审辩论#】韩国宪法法院宣布，将于25日结束对总统尹锡悦弹劾案的庭审辩论，宪法法院将在当天听取控辩双方的最终辩论和当事人最终陈诉，备受关注的尹锡悦弹劾案或在3月宣判。#看看全球眼直播# 看看新闻KNEWS的微博直播 
5137897439366654,【#尹锡悦弹劾案最终辩论今日举行#】据韩联社报道，当地时间2月25日，韩国宪法裁判所（宪法法院）将举行总统尹锡悦弹劾案庭审的最后一场辩论。尹锡悦将通过最后陈述发出何种信息，尤为引人关注。辩论终结后，宪院法官们将经评议裁定弹劾与否。之后，主审法官按照多数意见起草判决书，再补充少数意见最 ...全文
5145271378906110,#美将韩国列为敏感国家后美防长推迟访韩#【美国防部长推迟首尔之行 原因或为韩领导层真空】据彭博社17日报道，美国国防部长赫格塞思推迟了他本月访问首尔的计划。彭博社指，访问推迟的原因在于尹锡悦去年12月3日突然发布紧急戒严令后，韩国持续遭受政治不确定性。  韩国国防部发言人3月17日在例行记者 ...全文
5145262524728730,韩被列为敏感国家，怪特朗普？不，恰恰是尹锡悦太夸张让拜登生气#韩国被列为敏感国家# 照理说事的微博视频 
5145255913979984,尹锡悦将返回总统官邸 被罢免的尹锡悦已入狱约两个月，现已出狱。离开看守所时，他微笑着向大声欢呼的支持者鞠躬致意。 #韩国##韩国总统罢免# skyhp2023的微博视频 
5145224881635441,【惨遭拜登背叛！#美国将韩国列为敏感国家#】韩国尹锡悦政府外交路线偏向「亲美友日」。尹锡悦2023年访问美国白宫时，不仅当着时任美国总统拜登的面唱起歌曲《美国派》，当时更共同发表《华盛顿宣言》、成立核磋商小组（NCG）。岂料，在尹锡悦遭到弹劾停职后，美国能源部将韩国列为「敏感国家」，且是 ...全文
5145223856391352,韩德洙弹劾案极有可能被驳回，尹锡悦弹劾案极有可能获通过 - 作者：毛开云，网页链接 （想看更多？下载 @知乎 App：知乎 ） 
5145211506000468,【韩五大在野党申请各国议会联盟调查戒严事件】韩国五大在野党17日表示，将向各国议会联盟（IPU）申请调查“12·3紧急戒严事件”。网页链接 #韩国时局##戒严##尹锡悦# 
5145210548389598,【新闻分析】韩国被美国列为敏感国家，保守派核武装论•戒严令引发的“外交灾难” : 韩民族日报 网页链接 美国政府证实将韩国列入可能限制核能和人工智能(AI)等尖端技术合作的“敏感国家”名单，此事引发了轩然大波。美国将盟友韩国指定为敏感国家的决定性原因似乎是尹锡悦政府上台后韩国 ...全文
5145195022388718,【#韩媒预计尹锡悦弹劾案本月20日或21日宣判#】韩联社17日援引韩国法律界消息报道，预计韩国宪法法院将于本周晚些时候即20日或21日，对总统尹锡悦弹劾案宣判。  报道指，宪法法院通常会在宣判日两到三天前，向当事方通知宣判时间。截至目前，宪法法院尚未向国会和尹锡悦方面通告宣判日期。报道又指，由 ...全文
5145190097753242,【#美国能源部将韩国列为敏感国家#，韩美同盟将受何影响？】在韩国总统尹锡悦弹劾案即将迎来最终结果的关键时刻，韩国与美国的关系又出现些许变数。  据央视新闻报道，美国能源部当地时间14日确认，美国政府于2025年1月初将韩国列入“敏感国家及其他指定国家名单”（Sensitive and Other Designated Co ...全文
5144830409965644,#杜特尔特预计拘留一年# 菲律宾前总统杜特尔特被强行押上飞机前往荷兰海牙国际法庭，副总统女儿莎拉强烈不满追赴欧洲，儿子市长下最后通牒，老杜全家掀桌子，恩将仇报的小马科斯真要鱼死网破吗？  事至今日，菲律宾军方、民意已经明确反对小马科斯赶尽杀绝的做法，如果小马科斯还要一意孤行，不给自己 ...全文
5145166806256814,【#尹锡悦弹劾案或于本周宣判#】#尹锡悦刷新韩总统弹劾案最长审理纪录# 据韩联社报道，韩国法律界17日消息称，预计宪法裁判所(宪法法院)将于本周后期(20日或21日)对总统尹锡悦弹劾案宣判。报道称，尹锡悦弹劾案已刷新韩国总统弹劾案的最长审理纪录。该案庭审辩论程序2月25日结束后，宪院近三周来几乎每 ...全文
5144909067060471,中午吃飯時，我哥在跟我討論，關於最近韓國演藝界的新聞，是不是又是韓國政府刻意搞出來，掩蓋尹錫悅被放出來，而又要審判的新聞。 我哥那出他用chatgpt討論出來的答案，將近九成機率是韓國政經體系搞出來的。 是啊，這樣解釋最合理 會發現很簡單，3.8日尹被放出來，早在上個月就死的金賽倫的新聞，突 ...全文
5145131925637216,#韩执政党称将接受尹锡悦弹劾案判决#韩国宪法法院预计近期将对总统尹锡悦弹劾案作出裁决。韩国执政党国民力量党院内代表权性东3月16日表示，国民力量党的官方立场是“接受宪法法院判决结果”。权性东同时敦促最大在野党共同民主党党首李在明公开声明服从判决结果。他表示，如果共同民主党方面同意，国 ...全文
5145104365650916,韩国国民力量党好像有了信心，尹卡卡官复原职的可能性大了 
5144824237524372,韩国首尔的集会，分为要求尹锡悦回归和要求弹劾尹锡悦两场。 
5145123701394283,【尹锡悦弹劾案或于本周后期宣判】（韩联社）  韩联社首尔3月17日电 据韩国法律界17日消息，预计宪法裁判所（宪法法院）将于本周后期（20或21日）对总统尹锡悦弹劾案宣判。  宪院指定宣判日期时通常会在宣判日两到三天之前向当事方通知具体时间。截至目前，宪院尚未向国会和尹锡悦方面通告宣判日期。有 ...全文
5145115607436848,随着尹锡悦“重获自由”，韩国执政党国民力量党的民调实现反超，力压李在明所在的共同民主党，跃居第一。与此同时，共同民主党称李在明收到了死亡威胁。包括领导层在内的该党多名议员，都收到了内容为“有关于走私俄罗斯制手枪，以暗杀李在明的计划”的短信。 李在明要遭暗杀？尹锡悦弹劾案宣判前，执政党与韩军出现反常举动 
5145098137897903,《尹锡悦绝地反杀？首尔水炮车零下开火！华尔街收割真相》光化门广场这两天可热闹了，穿黑衣服和红衣服的两拨人跟两股岩浆似的互相较劲。网页链接 
5144982747611915,感觉微博很多营销号都没说清楚，横竖研究所是个啥它并不是一个娱乐圈狗仔账号，23年频道前记者的去世和金秀贤也没啥关系 这个博主整理得还是挺清楚的：  8.79 去抖音看看【马鸽Jo的作品】开撕金秀贤的【横竖研究所】竟是尹锡悦最爱的自媒体频... 网页链接 Y@z.TL 12/04 Wm:/ 
5144951969285127,死皮赖脸赖在那个位子有啥意思？3月14日，在首尔钟路区的光化门附近，市民举行示威活动，要求立即罢免总统尹锡悦。 韩联社 
5144790635118914,『横竖研究所就是为尹锡悦站队致力于反华拿金秀贤开刀让所有人看看他认为的亲中演员被他整的下场，这些天网络骂战整齐划一仿佛有人指挥一样指哪打哪』——好精彩！ 
5144925035038256,发布了头条文章：《关系变质！美国将韩国列为敏感国家》 #APD亚太日报消息#  关系变质！美国将韩国列为敏感国家 
5144924639989344,【关系变质！美国将韩国列为敏感国家】 据路透社报道，美国能源部发言人周五确认，在韩国被弹劾总统尹锡悦短暂实施戒严令以及该国可能发展核武器的传言传出后，美国已将韩国列入“敏感国家”。 美国能源部表示，今年1月份，时任总统拜登离任前不久将韩国列入“敏感国家及其他指定国家名”的最低级别范 ...全文
5144255291460655,我前面说过，尹锡悦政变，菲律宾内斗，本质都是一样的，都是在美国的压迫之下，找不到出路，只能内爆，其实和韩国，菲律宾一样境况的还有日本，还有那个蛙岛，所以，我们看到蛙岛问题开始升温，只有两个结果，要么内爆，要么开战，没有第三条路，除非特朗普投降。  这里就能看到日本人的老辣，不愧是老 ...全文
5144886470774268,开撕金秀贤的【横竖研究所】竟是尹锡悦最爱的自媒体频道？ 深度解析韩国左右派在娱乐圈的博弈 #金秀贤##金秀贤代言被撕#cr马鸽Jo 笑圈少女的微博视频 
5144850232774422,韩国民众诉求弹劾解职尹锡悦的大游行 UFO启示的微博视频 
5144822956430146,【正午短评：尹锡悦弹劾案宣判为何一拖再拖？】尹锡悦弹劾案结束辩论阶段后，审判却一拖再拖，有望刷新耗时纪录。原因大概率在于韩国宪法法院内部8名大法官分歧严重。#尹锡悦弹劾案 深圳卫视正午看天下的微博视频 
5144822869393889,【#担忧研发核武器 美国能源部将韩国列为“敏感”国家#】在韩国总统尹锡悦短暂实施戒严和首尔可能研发核武器的说法传出后，根据美国能源部发言人星期五(3月14日)的说法，美国能源部已将盟友韩国列为“敏感”国家名单中。  美国能源部在书面回复路透社询问时表示，今年1月，时任总统乔·拜登(Joe Biden) ...全文
5144203488662363,#韩娱地震#  韩娱三天一小震五天一大震，尹锡悦震完金秀贤震，不知道以为韩娱建在日本 
5144534002699401,尹锡悦被抓了又放出来了，算不算现总统啊？他们当时还找了三个还是四个代总统，现在尹出来了，还继续代吗？他们家到底现在谁当家啊。//@ApolitJean:所以现在韩国的总统是谁啊
5144511803294786,#美国把韩国列入敏感国家，对于韩国来说是不是灭顶之灾#的相关内容，来智搜看看 韩国被美国列入敏感国家，导致韩国经济可能受到打击，韩国总统尹锡悦事件还未平息，再次来敏感国家划分，对韩国来说是否有点雪上加霜，不过有没有一种可能美国是为尹锡悦脱困做准备呢，值得大家深思#AI兴趣创作计划#   ...全文
5144559669215312,《韩政坛变了，73岁朴槿惠复出，我国获得邀请，尹锡悦“遭遇报应”》韩国政坛最近真是炸开了锅。73岁的朴槿惠偏偏在这个时候露面，喊着要团结国民力量党，大家心里明白，这实际上是保守派的最后一击。网页链接 
5144559243759436,3.33 复制打开抖音，看看【马鸽Jo的作品】开撕金秀贤的【横竖研究所】竟是尹锡悦最爱的自媒体频... 网页链接 VLW:/ 12/26 X@m.dn   很值得一看的视频，讲清楚了爆料金秀贤事件的横竖研究所实为小韩右派支持者构成，这个媒体的主要资金支持来源也是韩国右派，因此像d社一样被收买的可能性会 ...全文
5144184336679889,尹锡悦：罢免/复职。李在明：当选/入狱。韩国代行总统崔相穆驳回明泰君特检议案。#韩国局势##半岛局势# 潇洒友A的微博视频 
5144529539960602,我现在确定上台bp的是尹锡悦不是尹成荣，尹成荣已经汉江水面漂浮了 
